2453,5,206
2453,6,85
2453,7,65
2454,0,102
2454,1,50
2454,2,255
2454,3,189
2454,4,72
2454,5,32
2454,6,37
2454,7,20
2455,0,121
2455,1,99
2455,2,24
2455,3,97
2455,4,121
2455,5,150
2455,6,199
2455,7,180
2456,0,225
2456,1,198
2456,2,167
2456,3,130
2456,4,194
2456,5,19
2456,6,226
2456,7,178
2457,0,0
2457,1,246
2457,2,82
2457,3,114
2457,4,223
2457,5,194
2457,6,183
2457,7,253
2458,0,113
2458,1,34
2458,2,118
2458,3,237
2458,4,208
2458,5,26
2458,6,20
2458,7,233
2459,0,84
2459,1,93
2459,2,146
2459,3,73
2459,4,130
2459,5,95
2459,6,142
2459,7,227
2460,0,220
2460,1,47
2460,2,227
2460,3,232
2460,4,33
2460,5,41
2460,6,152
2460,7,149
2461,0,176
2461,1,180
2461,2,200
2461,3,231
2461,4,119
2461,5,212
2461,6,251
2461,7,131
2462,0,55
2462,1,140
2462,2,156
2462,3,220
2462,4,33
2462,5,125
2462,6,111
2462,7,186
2463,0,136
2463,1,55
2463,2,74
2463,3,154
2463,4,171
2463,5,240
2463,6,116
2463,7,77
2464,0,188
2464,1,15
2464,2,62
2464,3,93
2464,4,176
2464,5,243
2464,6,119
2464,7,30
2465,0,231
2465,1,196
2465,2,138
2465,3,30
2465,4,49
2465,5,155
2465,6,70
2465,7,130
2466,0,204
2466,1,224
2466,2,79
2466,3,239
2466,4,182
2466,5,157
2466,6,196
2466,7,82
2467,0,160
2467,1,39
2467,2,152
2467,3,150
2467,4,225
2467,5,65
2467,6,45
2467,7,46
2468,0,202
2468,1,209
2468,2,84
2468,3,208
2468,4,138
2468,5,153
2468,6,2
2468,7,173
2469,0,45
2469,1,69
2469,2,41
2469,3,23
2469,4,87
2469,5,161
2469,6,128
2469,7,122
2470,0,144
2470,1,48
2470,2,90
2470,3,71
2470,4,73
2470,5,201
2470,6,26
2470,7,157
2471,0,184
2471,1,176
2471,2,9
2471,3,95
2471,4,253
2471,5,101
2471,6,217
2471,7,92
2472,0,61
2472,1,30
2472,2,93
2472,3,100
2472,4,107
2472,5,128
2472,6,170
2472,7,155
2473,0,78
2473,1,252
2473,2,143
2473,3,204
2473,4,236
2473,5,141
2473,6,141
2473,7,10
2474,0,175
2474,1,96
2474,2,126
2474,3,47
2474,4,253
2474,5,50
2474,6,183
2474,7,208
2475,0,233
2475,1,145
2475,2,150
2475,3,180
2475,4,145
2475,5,68
2475,6,239
2475,7,15
2476,0,57
2476,1,72
2476,2,140
2476,3,5
2476,4,144
2476,5,36
2476,6,239
2476,7,108
2477,0,58
2477,1,132
2477,2,170
2477,3,10
2477,4,239
2477,5,17
2477,6,218
2477,7,54
2478,0,208
2478,1,218
2478,2,49
2478,3,101
2478,4,166
2478,5,17
2478,6,222
2478,7,59
2479,0,154
2479,1,96
2479,2,140
2479,3,102
2479,4,76
2479,5,104
2479,6,82
2479,7,75
2480,0,191
2480,1,143
2480,2,72
2480,3,207
2480,4,132
2480,5,213
2480,6,195
2480,7,155
2481,0,218
2481,1,47
2481,2,111
2481,3,249
2481,4,39
2481,5,68
2481,6,201
2481,7,213
2482,0,29
2482,1,19
2482,2,251
2482,3,43
2482,4,255
2482,5,135
2482,6,161
2482,7,36
2483,0,132
2483,1,243
2483,2,13
2483,3,62
2483,4,2
2483,5,138
2483,6,176
2483,7,106
2484,0,140
2484,1,93
2484,2,40
2484,3,128
2484,4,111
2484,5,55
2484,6,134
2484,7,111
2485,0,152
2485,1,33
2485,2,50
2485,3,213
2485,4,254
2485,5,82
2485,6,98
2485,7,112
2486,0,127
2486,1,212
2486,2,185
2486,3,190
2486,4,238
2486,5,235
2486,6,171
2486,7,210
2487,0,183
2487,1,175
2487,2,28
2487,3,70
2487,4,156
2487,5,246
2487,6,193
2487,7,89
2488,0,158
2488,1,204
2488,2,155
2488,3,185
2488,4,35
2488,5,45
2488,6,52
2488,7,166
2489,0,92
2489,1,209
2489,2,70
2489,3,101
2489,4,124
2489,5,163
2489,6,141
2489,7,230
2490,0,158
2490,1,238
2490,2,16
2490,3,148
2490,4,82
2490,5,20
2490,6,14
2490,7,127
2491,0,58
2491,1,127
2491,2,155
2491,3,95
2491,4,59
2491,5,74
2491,6,35
2491,7,218
2492,0,208
2492,1,229
2492,2,54
2492,3,156
2492,4,244
2492,5,155
2492,6,74
2492,7,128
2493,0,208
2493,1,227
2493,2,194
2493,3,28
2493,4,183
2493,5,132
2493,6,222
2493,7,129
2494,0,109
2494,1,148
2494,2,63
2494,3,118
2494,4,116
2494,5,40
2494,6,135
2494,7,154
2495,0,225
2495,1,110
2495,2,59
2495,3,168
2495,4,37
2495,5,185
2495,6,152
2495,7,120
2496,0,196
2496,1,116
2496,2,240
2496,3,175
2496,4,26
2496,5,209
2496,6,233
2496,7,77
2497,0,180
2497,1,19
2497,2,255
2497,3,63
2497,4,158
2497,5,224
2497,6,18
2497,7,49
2498,0,216
2498,1,153
2498,2,99
2498,3,195
2498,4,243
2498,5,60
2498,6,161
2498,7,178
2499,0,239
2499,1,3
2499,2,181
2499,3,137
2499,4,68
2499,5,219
2499,6,60
2499,7,32
2500,0,52
2500,1,228
2500,2,202
2500,3,29
2500,4,223
2500,5,71
2500,6,65
2500,7,182
2501,0,167
2501,1,31
2501,2,74
2501,3,233
2501,4,35
2501,5,228
2501,6,17
2501,7,58
2502,0,232
2502,1,142
2502,2,244
2502,3,120
2502,4,156
2502,5,156
2502,6,115
2502,7,172
2503,0,88
2503,1,211
2503,2,196
2503,3,38
2503,4,230
2503,5,204
2503,6,172
2503,7,154
2504,0,158
2504,1,96
2504,2,54
2504,3,48
2504,4,19
2504,5,248
2504,6,131
2504,7,17
2505,0,93
2505,1,120
2505,2,142
2505,3,192
2505,4,128
2505,5,85
2505,6,173
2505,7,139
2506,0,144
2506,1,200
2506,2,130
2506,3,178
2506,4,122
2506,5,78
2506,6,152
2506,7,162
2507,0,233
2507,1,209
2507,2,7
2507,3,137
2507,4,229
2507,5,237
2507,6,36
2507,7,154
2508,0,254
2508,1,111
2508,2,25
2508,3,79
2508,4,231
2508,5,188
2508,6,234
2508,7,189
2509,0,21
2509,1,138
2509,2,92
2509,3,100
2509,4,170
2509,5,214
2509,6,43
2509,7,111
2510,0,100
2510,1,13
2510,2,223
2510,3,97
2510,4,216
2510,5,199
2510,6,108
2510,7,49
2511,0,41
2511,1,3
2511,2,227
2511,3,205
2511,4,2
2511,5,241
2511,6,38
2511,7,167
2512,0,70
2512,1,52
2512,2,137
2512,3,76
2512,4,210
2512,5,204
2512,6,166
2512,7,102
2513,0,84
2513,1,1
2513,2,236
2513,3,196
2513,4,20
2513,5,7
2513,6,58
2513,7,160
2514,0,118
2514,1,72
2514,2,167
2514,3,170
2514,4,116
2514,5,239
2514,6,70
2514,7,223
2515,0,200
2515,1,33
2515,2,200
2515,3,118
2515,4,55
2515,5,7
2515,6,221
2515,7,205
2516,0,229
2516,1,215
2516,2,78
2516,3,21
2516,4,144
2516,5,9
2516,6,93
2516,7,198
2517,0,91
2517,1,1
2517,2,184
2517,3,236
2517,4,175
2517,5,124
2517,6,62
2517,7,43
2518,0,228
2518,1,123
2518,2,37
2518,3,145
2518,4,253
2518,5,67
2518,6,47
2518,7,249
2519,0,40
2519,1,104
2519,2,241
2519,3,6
2519,4,244
2519,5,100
2519,6,235
2519,7,1
2520,0,183
2520,1,111
2520,2,59
2520,3,34
2520,4,230
2520,5,249
2520,6,124
2520,7,169
2521,0,250
2521,1,137
2521,2,40
2521,3,182
2521,4,206
2521,5,201
2521,6,102
2521,7,152
2522,0,158
2522,1,219
2522,2,10
2522,3,72
2522,4,214
2522,5,206
2522,6,77
2522,7,27
2523,0,64
2523,1,182
2523,2,213
2523,3,118
2523,4,31
2523,5,1
2523,6,179
2523,7,177
2524,0,163
2524,1,210
2524,2,237
2524,3,62
2524,4,26
2524,5,69
2524,6,32
2524,7,252
2525,0,158
2525,1,176
2525,2,108
2525,3,149
2525,4,195
2525,5,84
2525,6,253
2525,7,191
2526,0,158
2526,1,163
2526,2,228
2526,3,160
2526,4,129
2526,5,112
2526,6,83
2526,7,227
2527,0,18
2527,1,217
2527,2,217
2527,3,56
2527,4,48
2527,5,33
2527,6,192
2527,7,14
2528,0,38
2528,1,184
2528,2,103
2528,3,170
2528,4,198
2528,5,17
2528,6,186
2528,7,97
2529,0,99
2529,1,17
2529,2,50
2529,3,62
2529,4,171
2529,5,140
2529,6,238
2529,7,27
2530,0,50
2530,1,164
2530,2,158
2530,3,232
2530,4,69
2530,5,206
2530,6,168
2530,7,4
2531,0,158
2531,1,214
2531,2,115
2531,3,85
2531,4,230
2531,5,81
2531,6,252
2531,7,237
2532,0,58
2532,1,72
2532,2,255
2532,3,202
2532,4,81
2532,5,2
2532,6,25
2532,7,111
2533,0,33
2533,1,54
2533,2,220
2533,3,97
2533,4,112
2533,5,36
2533,6,94
2533,7,100
2534,0,22
2534,1,151
2534,2,153
2534,3,160
2534,4,227
2534,5,191
2534,6,106
2534,7,149
2535,0,30
2535,1,80
2535,2,82
2535,3,64
2535,4,24
2535,5,211
2535,6,248
2535,7,66
2536,0,222
2536,1,233
2536,2,1
2536,3,85
2536,4,187
2536,5,208
2536,6,122
2536,7,153
2537,0,220
2537,1,37
2537,2,125
2537,3,192
2537,4,12
2537,5,69
2537,6,5
2537,7,169
2538,0,203
2538,1,123
2538,2,200
2538,3,87
2538,4,114
2538,5,249
2538,6,138
2538,7,121
2539,0,30
2539,1,48
2539,2,212
2539,3,181
2539,4,171
2539,5,136
2539,6,44
2539,7,6
2540,0,142
2540,1,31
2540,2,245
2540,3,29
2540,4,142
2540,5,220
2540,6,133
2540,7,22
2541,0,191
2541,1,24
2541,2,42
2541,3,191
2541,4,93
2541,5,154
2541,6,214
2541,7,143
2542,0,222
2542,1,103
2542,2,132
2542,3,84
2542,4,27
2542,5,139
2542,6,43
2542,7,78
2543,0,222
2543,1,227
2543,2,151
2543,3,168
2543,4,184
2543,5,168
2543,6,250
2543,7,196
2544,0,72
2544,1,153
2544,2,108
2544,3,245
2544,4,95
2544,5,174
2544,6,246
2544,7,111
2545,0,177
2545,1,98
2545,2,66
2545,3,14
2545,4,109
2545,5,137
2545,6,212
2545,7,245
2546,0,212
2546,1,206
2546,2,188
2546,3,36
2546,4,37
2546,5,108
2546,6,102
2546,7,74
2547,0,109
2547,1,142
2547,2,55
2547,3,170
2547,4,240
2547,5,94
2547,6,229
2547,7,172
2548,0,162
2548,1,147
2548,2,216
2548,3,173
2548,4,226
2548,5,67
2548,6,37
2548,7,98
2549,0,86
2549,1,20
2549,2,32
2549,3,145
2549,4,107
2549,5,73
2549,6,153
2549,7,19
2550,0,148
2550,1,181
2550,2,148
2550,3,30
2550,4,96
2550,5,221
2550,6,168
2550,7,228
2551,0,178
2551,1,198
2551,2,177
2551,3,155
2551,4,175
2551,5,228
2551,6,231
2551,7,216
2552,0,222
2552,1,161
2552,2,165
2552,3,76
2552,4,81
2552,5,148
2552,6,108
2552,7,196
2553,0,94
2553,1,9
2553,2,156
2553,3,68
2553,4,41
2553,5,61
2553,6,189
2553,7,87
2554,0,34
2554,1,177
2554,2,15
2554,3,183
2554,4,87
2554,5,232
2554,6,171
2554,7,47
2555,0,60
2555,1,117
2555,2,241
2555,3,107
2555,4,5
2555,5,106
2555,6,252
2555,7,178
2556,0,38
2556,1,51
2556,2,127
2556,3,213
2556,4,249
2556,5,203
2556,6,15
2556,7,51
2557,0,118
2557,1,12
2557,2,120
2557,3,27
2557,4,84
2557,5,144
2557,6,251
2557,7,89
2558,0,211
2558,1,111
2558,2,159
2558,3,159
2558,4,99
2558,5,235
2558,6,0
2558,7,77
2559,0,253
2559,1,249
2559,2,172
2559,3,244
2559,4,84
2559,5,232
2559,6,104
2559,7,197
2560,0,197
2560,1,45
2560,2,169
2560,3,134
2560,4,114
2560,5,220
2560,6,88
2560,7,47
2561,0,72
2561,1,162
2561,2,10
2561,3,121
2561,4,75
2561,5,235
2561,6,26
2561,7,90
2562,0,29
2562,1,37
2562,2,141
2562,3,160
2562,4,172
2562,5,22
2562,6,218
2562,7,87
2563,0,182
2563,1,187
2563,2,185
2563,3,59
2563,4,5
2563,5,19
2563,6,231
2563,7,201
2564,0,27
2564,1,11
2564,2,26
2564,3,239
2564,4,216
2564,5,49
2564,6,146
2564,7,254
2565,0,29
2565,1,226
2565,2,214
2565,3,177
2565,4,246
2565,5,166
2565,6,154
2565,7,65
2566,0,200
2566,1,28
2566,2,227
2566,3,93
2566,4,117
2566,5,186
2566,6,83
2566,7,134
2567,0,142
2567,1,140
2567,2,82
2567,3,27
2567,4,104
2567,5,142
2567,6,99
2567,7,41
2568,0,56
2568,1,31
2568,2,183
2568,3,164
2568,4,213
2568,5,19
2568,6,86
2568,7,1
2569,0,146
2569,1,53
2569,2,47
2569,3,34
2569,4,73
2569,5,159
2569,6,244
2569,7,26
2570,0,181
2570,1,211
2570,2,44
2570,3,233
2570,4,0
2570,5,227
2570,6,160
2570,7,86
2571,0,200
2571,1,110
2571,2,63
2571,3,148
2571,4,47
2571,5,121
2571,6,202
2571,7,117
2572,0,253
2572,1,9
2572,2,221
2572,3,11
2572,4,76
2572,5,224
2572,6,176
2572,7,195
2573,0,1
2573,1,122
2573,2,191
2573,3,48
2573,4,141
2573,5,84
2573,6,197
2573,7,226
2574,0,69
2574,1,32
2574,2,13
2574,3,231
2574,4,169
2574,5,144
2574,6,118
2574,7,86
2575,0,150
2575,1,252
2575,2,225
2575,3,16
2575,4,76
2575,5,123
2575,6,30
2575,7,34
2576,0,38
2576,1,118
2576,2,24
2576,3,237
2576,4,109
2576,5,104
2576,6,60
2576,7,167
2577,0,92
2577,1,66
2577,2,232
2577,3,151
2577,4,182
2577,5,110
2577,6,216
2577,7,224
2578,0,206
2578,1,93
2578,2,116
2578,3,237
2578,4,16
2578,5,150
2578,6,170
2578,7,244
2579,0,107
2579,1,32
2579,2,91
2579,3,85
2579,4,89
2579,5,230
2579,6,84
2579,7,97
2580,0,148
2580,1,39
2580,2,250
2580,3,161
2580,4,172
2580,5,93
2580,6,183
2580,7,128
2581,0,250
2581,1,134
2581,2,163
2581,3,85
2581,4,96
2581,5,84
2581,6,92
2581,7,117
2582,0,97
2582,1,243
2582,2,246
2582,3,146
2582,4,132
2582,5,192
2582,6,157
2582,7,214
2583,0,37
2583,1,157
2583,2,69
2583,3,59
2583,4,255
2583,5,194
2583,6,28
2583,7,46
2584,0,133
2584,1,28
2584,2,135
2584,3,245
2584,4,96
2584,5,203
2584,6,153
2584,7,230
2585,0,45
2585,1,86
2585,2,162
2585,3,25
2585,4,33
2585,5,90
2585,6,204
2585,7,120
2586,0,185
2586,1,11
2586,2,118
2586,3,69
2586,4,172
2586,5,219
2586,6,126
2586,7,135
2587,0,228
2587,1,95
2587,2,106
2587,3,100
2587,4,207
2587,5,95
2587,6,89
2587,7,60
2588,0,222
2588,1,117
2588,2,137
2588,3,9
2588,4,170
2588,5,198
2588,6,58
2588,7,142
2589,0,127
2589,1,138
2589,2,252
2589,3,171
2589,4,187
2589,5,58
2589,6,160
2589,7,42
2590,0,75
2590,1,86
2590,2,219
2590,3,70
2590,4,99
2590,5,91
2590,6,35
2590,7,69
2591,0,64
2591,1,253
2591,2,81
2591,3,231
2591,4,96
2591,5,68
2591,6,136
2591,7,173
2592,0,96
2592,1,74
2592,2,211
2592,3,128
2592,4,166
2592,5,16
2592,6,107
2592,7,252
2593,0,134
2593,1,228
2593,2,8
2593,3,128
2593,4,181
2593,5,210
2593,6,162
2593,7,42
2594,0,155
2594,1,64
2594,2,231
2594,3,56
2594,4,134
2594,5,59
2594,6,239
2594,7,55
2595,0,178
2595,1,105
2595,2,219
2595,3,73
2595,4,118
2595,5,85
2595,6,38
2595,7,231
2596,0,103
2596,1,160
2596,2,18
2596,3,178
2596,4,112
2596,5,110
2596,6,23
2596,7,130
2597,0,1
2597,1,216
2597,2,72
2597,3,132
2597,4,130
2597,5,237
2597,6,115
2597,7,10
2598,0,252
2598,1,145
2598,2,86
2598,3,175
2598,4,22
2598,5,243
2598,6,134
2598,7,45
2599,0,175
2599,1,77
2599,2,249
2599,3,181
2599,4,220
2599,5,126
2599,6,221
2599,7,167
2600,0,223
2600,1,45
2600,2,48
2600,3,220
2600,4,4
2600,5,158
2600,6,119
2600,7,119
2601,0,103
2601,1,140
2601,2,89
2601,3,51
2601,4,136
2601,5,102
2601,6,211
2601,7,219
2602,0,207
2602,1,80
2602,2,24
2602,3,46
2602,4,91
2602,5,168
2602,6,128
2602,7,27
2603,0,33
2603,1,207
2603,2,198
2603,3,52
2603,4,164
2603,5,119
2603,6,239
2603,7,181
2604,0,40
2604,1,243
2604,2,245
2604,3,165
2604,4,186
2604,5,117
2604,6,131
2604,7,100
2605,0,53
2605,1,22
2605,2,172
2605,3,228
2605,4,171
2605,5,55
2605,6,191
2605,7,151
2606,0,109
2606,1,85
2606,2,156
2606,3,190
2606,4,147
2606,5,189
2606,6,65
2606,7,88
2607,0,197
2607,1,57
2607,2,233
2607,3,100
2607,4,22
2607,5,18
2607,6,66
2607,7,179
2608,0,110
2608,1,252
2608,2,71
2608,3,47
2608,4,190
2608,5,58
2608,6,203
2608,7,140
2609,0,192
2609,1,72
2609,2,220
2609,3,224
2609,4,166
2609,5,212
2609,6,32
2609,7,151
2610,0,239
2610,1,4
2610,2,216
2610,3,190
2610,4,50
2610,5,25
2610,6,5
2610,7,206
2611,0,115
2611,1,131
2611,2,67
2611,3,157
2611,4,39
2611,5,158
2611,6,210
2611,7,231
2612,0,218
2612,1,23
2612,2,50
2612,3,208
2612,4,233
2612,5,213
2612,6,254
2612,7,8
2613,0,143
2613,1,232
2613,2,2
2613,3,123
2613,4,62
2613,5,133
2613,6,198
2613,7,216
2614,0,52
2614,1,179
2614,2,26
2614,3,135
2614,4,171
2614,5,232
2614,6,183
2614,7,60
2615,0,33
2615,1,171
2615,2,221
2615,3,23
2615,4,88
2615,5,116
2615,6,212
2615,7,28
2616,0,0
2616,1,13
2616,2,95
2616,3,137
2616,4,71
2616,5,66
2616,6,23
2616,7,108
2617,0,16
2617,1,230
2617,2,158
2617,3,96
2617,4,208
2617,5,185
2617,6,217
2617,7,145
2618,0,59
2618,1,96
2618,2,15
2618,3,126
2618,4,199
2618,5,208
2618,6,135
2618,7,39
2619,0,135
2619,1,219
2619,2,5
2619,3,19
2619,4,55
2619,5,141
2619,6,168
2619,7,213
2620,0,93
2620,1,19
2620,2,142
2620,3,13
2620,4,101
2620,5,170
2620,6,251
2620,7,167
2621,0,26
2621,1,206
2621,2,114
2621,3,204
2621,4,208
2621,5,113
2621,6,23
2621,7,137
2622,0,101
2622,1,111
2622,2,152
2622,3,35
2622,4,160
2622,5,27
2622,6,225
2622,7,207
2623,0,107
2623,1,111
2623,2,72
2623,3,171
2623,4,50
2623,5,254
2623,6,157
2623,7,164
2624,0,174
2624,1,76
2624,2,93
2624,3,232
2624,4,27
2624,5,191
2624,6,57
2624,7,232
2625,0,179
2625,1,22
2625,2,126
2625,3,134
2625,4,224
2625,5,191
2625,6,87
2625,7,147
2626,0,58
2626,1,248
2626,2,62
2626,3,180
2626,4,86
2626,5,171
2626,6,91
2626,7,225
2627,0,107
2627,1,16
2627,2,9
2627,3,76
2627,4,146
2627,5,161
2627,6,92
2627,7,175
2628,0,69
2628,1,225
2628,2,111
2628,3,110
2628,4,211
2628,5,169
2628,6,219
2628,7,85
2629,0,187
2629,1,11
2629,2,108
2629,3,24
2629,4,56
2629,5,123
2629,6,137
2629,7,244
2630,0,119
2630,1,241
2630,2,67
2630,3,174
2630,4,62
2630,5,169
2630,6,136
2630,7,28
2631,0,58
2631,1,87
2631,2,21
2631,3,203
2631,4,181
2631,5,110
2631,6,106
2631,7,56
2632,0,6
2632,1,199
2632,2,172
2632,3,211
2632,4,212
2632,5,72
2632,6,119
2632,7,175
2633,0,80
2633,1,66
2633,2,186
2633,3,91
2633,4,237
2633,5,167
2633,6,22
2633,7,129
2634,0,204
2634,1,116
2634,2,146
2634,3,185
2634,4,112
2634,5,145
2634,6,102
2634,7,42
2635,0,3
2635,1,8
2635,2,237
2635,3,246
2635,4,129
2635,5,235
2635,6,90
2635,7,128
2636,0,66
2636,1,146
2636,2,236
2636,3,124
2636,4,106
2636,5,127
2636,6,144
2636,7,140
2637,0,62
2637,1,171
2637,2,105
2637,3,215
2637,4,241
2637,5,16
2637,6,238
2637,7,163
2638,0,79
2638,1,62
2638,2,40
2638,3,15
2638,4,160
2638,5,15
2638,6,132
2638,7,254
2639,0,105
2639,1,159
2639,2,225
2639,3,97
2639,4,54
2639,5,120
2639,6,164
2639,7,138
2640,0,18
2640,1,249
2640,2,76
2640,3,115
2640,4,245
2640,5,242
2640,6,91
2640,7,41
2641,0,219
2641,1,26
2641,2,76
2641,3,247
2641,4,238
2641,5,119
2641,6,5
2641,7,213
2642,0,135
2642,1,171
2642,2,227
2642,3,95
2642,4,105
2642,5,205
2642,6,75
2642,7,141
2643,0,178
2643,1,138
2643,2,213
2643,3,137
2643,4,31
2643,5,222
2643,6,171
2643,7,213
2644,0,223
2644,1,140
2644,2,239
2644,3,173
2644,4,30
2644,5,100
2644,6,104
2644,7,140
2645,0,152
2645,1,30
2645,2,157
2645,3,117
2645,4,14
2645,5,82
2645,6,202
2645,7,128
2646,0,245
2646,1,133
2646,2,254
2646,3,13
2646,4,189
2646,5,74
2646,6,141
2646,7,23
2647,0,177
2647,1,216
2647,2,212
2647,3,107
2647,4,106
2647,5,118
2647,6,117
2647,7,229
2648,0,145
2648,1,32
2648,2,94
2648,3,129
2648,4,67
2648,5,97
2648,6,216
2648,7,117
2649,0,68
2649,1,155
2649,2,98
2649,3,26
2649,4,64
2649,5,163
2649,6,80
2649,7,211
2650,0,95
2650,1,134
2650,2,60
2650,3,80
2650,4,167
2650,5,109
2650,6,181
2650,7,186
2651,0,216
2651,1,56
2651,2,35
2651,3,189
2651,4,132
2651,5,75
2651,6,100
2651,7,105
2652,0,130
2652,1,198
2652,2,60
2652,3,138
2652,4,211
2652,5,6
2652,6,231
2652,7,32
2653,0,89
2653,1,37
2653,2,156
2653,3,159
2653,4,111
2653,5,207
2653,6,168
2653,7,109
2654,0,98
2654,1,145
2654,2,193
2654,3,144
2654,4,250
2654,5,147
2654,6,229
2654,7,236
2655,0,81
2655,1,117
2655,2,108
2655,3,32
2655,4,27
2655,5,31
2655,6,148
2655,7,252
2656,0,151
2656,1,139
2656,2,93
2656,3,136
2656,4,201
2656,5,76
2656,6,181
2656,7,158
2657,0,162
2657,1,199
2657,2,233
2657,3,139
2657,4,213
2657,5,136
2657,6,51
2657,7,172
2658,0,68
2658,1,29
2658,2,38
2658,3,78
2658,4,86
2658,5,231
2658,6,151
2658,7,203
2659,0,83
2659,1,33
2659,2,62
2659,3,233
2659,4,122
2659,5,119
2659,6,140
2659,7,243
2660,0,35
2660,1,255
2660,2,140
2660,3,214
2660,4,196
2660,5,208
2660,6,234
2660,7,95
2661,0,80
2661,1,135
2661,2,23
2661,3,126
2661,4,197
2661,5,223
2661,6,148
2661,7,142
2662,0,71
2662,1,161
2662,2,25
2662,3,244
2662,4,16
2662,5,110
2662,6,48
2662,7,239
2663,0,239
2663,1,27
2663,2,244
2663,3,33
2663,4,230
2663,5,152
2663,6,102
2663,7,66
2664,0,129
2664,1,235
2664,2,90
2664,3,191
2664,4,86
2664,5,198
2664,6,93
2664,7,90
2665,0,236
2665,1,72
2665,2,163
2665,3,29
2665,4,237
2665,5,4
2665,6,243
2665,7,63
2666,0,227
2666,1,139
2666,2,60
2666,3,128
2666,4,142
2666,5,125
2666,6,128
2666,7,132
2667,0,248
2667,1,216
2667,2,225
2667,3,242
2667,4,253
2667,5,88
2667,6,156
2667,7,46
2668,0,228
2668,1,136
2668,2,123
2668,3,128
2668,4,156
2668,5,139
2668,6,174
2668,7,65
2669,0,187
2669,1,89
2669,2,55
2669,3,72
2669,4,254
2669,5,128
2669,6,9
2669,7,244
2670,0,60
2670,1,103
2670,2,245
2670,3,181
2670,4,65
2670,5,217
2670,6,154
2670,7,115
2671,0,67
2671,1,14
2671,2,8
2671,3,64
2671,4,189
2671,5,126
2671,6,57
2671,7,28
2672,0,228
2672,1,52
2672,2,28
2672,3,2
2672,4,40
2672,5,84
2672,6,191
2672,7,178
2673,0,155
2673,1,109
2673,2,249
2673,3,188
2673,4,76
2673,5,27
2673,6,149
2673,7,214
2674,0,241
2674,1,216
2674,2,111
2674,3,144
2674,4,90
2674,5,31
2674,6,168
2674,7,46
2675,0,163
2675,1,247
2675,2,14
2675,3,65
2675,4,18
2675,5,79
2675,6,153
2675,7,180
2676,0,233
2676,1,203
2676,2,159
2676,3,168
2676,4,77
2676,5,118
2676,6,234
2676,7,226
2677,0,239
2677,1,243
2677,2,1
2677,3,88
2677,4,62
2677,5,184
2677,6,86
2677,7,5
2678,0,119
2678,1,225
2678,2,37
2678,3,51
2678,4,66
2678,5,52
2678,6,210
2678,7,132
2679,0,98
2679,1,95
2679,2,248
2679,3,141
2679,4,250
2679,5,199
2679,6,190
2679,7,18
2680,0,191
2680,1,232
2680,2,52
2680,3,235
2680,4,8
2680,5,128
2680,6,176
2680,7,140
2681,0,24
2681,1,38
2681,2,246
2681,3,43
2681,4,21
2681,5,188
2681,6,112
2681,7,241
2682,0,209
2682,1,111
2682,2,59
2682,3,25
2682,4,211
2682,5,153
2682,6,87
2682,7,90
2683,0,168
2683,1,90
2683,2,163
2683,3,50
2683,4,77
2683,5,29
2683,6,23
2683,7,88
2684,0,175
2684,1,22
2684,2,11
2684,3,145
2684,4,244
2684,5,4
2684,6,178
2684,7,214
2685,0,19
2685,1,204
2685,2,74
2685,3,79
2685,4,174
2685,5,61
2685,6,184
2685,7,8
2686,0,221
2686,1,56
2686,2,198
2686,3,203
2686,4,199
2686,5,41
2686,6,130
2686,7,10
2687,0,121
2687,1,105
2687,2,248
2687,3,171
2687,4,191
2687,5,67
2687,6,69
2687,7,3
2688,0,230
2688,1,196
2688,2,180
2688,3,52
2688,4,250
2688,5,135
2688,6,138
2688,7,160
2689,0,146
2689,1,162
2689,2,57
2689,3,169
2689,4,110
2689,5,158
2689,6,184
2689,7,57
2690,0,77
2690,1,14
2690,2,46
2690,3,50
2690,4,95
2690,5,60
2690,6,241
2690,7,155
2691,0,29
2691,1,56
2691,2,28
2691,3,173
2691,4,54
2691,5,5
2691,6,30
2691,7,174
2692,0,83
2692,1,153
2692,2,17
2692,3,154
2692,4,230
2692,5,29
2692,6,7
2692,7,184
2693,0,105
2693,1,58
2693,2,244
2693,3,65
2693,4,133
2693,5,128
2693,6,152
2693,7,53
2694,0,200
2694,1,111
2694,2,5
2694,3,92
2694,4,78
2694,5,66
2694,6,60
2694,7,51
2695,0,223
2695,1,75
2695,2,120
2695,3,195
2695,4,31
2695,5,209
2695,6,148
2695,7,26
2696,0,111
2696,1,9
2696,2,83
2696,3,111
2696,4,101
2696,5,26
2696,6,132
2696,7,79
2697,0,184
2697,1,228
2697,2,231
2697,3,64
2697,4,227
2697,5,221
2697,6,253
2697,7,203
2698,0,216
2698,1,34
2698,2,97
2698,3,252
2698,4,170
2698,5,118
2698,6,143
2698,7,123
2699,0,169
2699,1,94
2699,2,187
2699,3,139
2699,4,143
2699,5,65
2699,6,62
2699,7,78
2700,0,95
2700,1,218
2700,2,248
2700,3,236
2700,4,131
2700,5,24
2700,6,144
2700,7,134
2701,0,118
2701,1,98
2701,2,175
2701,3,106
2701,4,149
2701,5,233
2701,6,202
2701,7,67
2702,0,58
2702,1,20
2702,2,90
2702,3,197
2702,4,2
2702,5,181
2702,6,113
2702,7,32
2703,0,227
2703,1,233
2703,2,185
2703,3,10
2703,4,197
